story,url,read
2023 培訓機師模擬機考什麼？🛫,https://flyfttw.com/2023-%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e6%a8%a1%e6%93%ac%e6%a9%9f%e8%80%83%e4%bb%80%e9%ba%bc%ef%bc%9f%f0%9f%9b%ab/,False
【8月試辦】眾人敲碗英文主題課上線,https://flyfttw.com/%e3%80%908%e6%9c%88%e8%a9%a6%e8%be%a6%e3%80%91%e7%9c%be%e4%ba%ba%e6%95%b2%e7%a2%97%e8%8b%b1%e6%96%87%e4%b8%bb%e9%a1%8c%e8%aa%b2%e4%b8%8a%e7%b7%9a/,False
培訓機師小學堂⑦— 機師制服解密,https://flyfttw.com/%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e5%b0%8f%e5%ad%b8%e5%a0%82%e2%91%a8-%e6%a9%9f%e5%a0%b4%e9%a2%b1%e9%a2%a8%e8%ad%a6%e5%a0%b1%e5%96%ae/,False
航空時事新聞雙周報 2023年07月 上,https://flyfttw.com/%e8%88%aa%e7%a9%ba%e6%99%82%e4%ba%8b%e6%96%b0%e8%81%9e%e9%9b%99%e5%91%a8%e5%a0%b1-2023%e5%b9%b407%e6%9c%88-%e4%b8%8a/,False
FTTW教官真心話 Part.2— 前方有雷不要踩,https://flyfttw.com/fttw%e6%95%99%e5%ae%98%e7%9c%9f%e5%bf%83%e8%a9%b1-part-2-%e5%89%8d%e6%96%b9%e6%9c%89%e9%9b%b7%e4%b8%8d%e8%a6%81%e8%b8%a9/,False
培訓機師小學堂⑧— 淺談自動駕駛,https://flyfttw.com/%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e5%b0%8f%e5%ad%b8%e5%a0%82%e2%91%a7-%e6%b7%ba%e8%ab%87%e8%87%aa%e5%8b%95%e9%a7%95%e9%a7%9b/,False
上班族該如何準備培訓機師考試,https://flyfttw.com/%e4%b8%8a%e7%8f%ad%e6%97%8f%e8%a9%b2%e5%a6%82%e4%bd%95%e6%ba%96%e5%82%99%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e8%80%83%e8%a9%a6/,False
航空時事新聞雙周報 2023年07月 下,https://flyfttw.com/%e8%88%aa%e7%a9%ba%e6%99%82%e4%ba%8b%e6%96%b0%e8%81%9e%e9%9b%99%e5%91%a8%e5%a0%b1-2023%e5%b9%b407%e6%9c%88-%e4%b8%8b/,False
邏輯好不好？測了就知道！,https://flyfttw.com/%e9%82%8f%e8%bc%af%e5%a5%bd%e4%b8%8d%e5%a5%bd%ef%bc%9f%e6%b8%ac%e4%ba%86%e5%b0%b1%e7%9f%a5%e9%81%93%ef%bc%81/,False
培訓機師小學堂⑨— 機場颱風警報單,https://flyfttw.com/%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e5%b0%8f%e5%ad%b8%e5%a0%82%e2%91%a8-%e6%a9%9f%e5%a0%b4%e9%a2%b1%e9%a2%a8%e8%ad%a6%e5%a0%b1%e5%96%ae-2/,False
航空時事新聞雙周報 2023年08月 上,https://flyfttw.com/%e8%88%aa%e7%a9%ba%e6%99%82%e4%ba%8b%e6%96%b0%e8%81%9e%e9%9b%99%e5%91%a8%e5%a0%b1-2023%e5%b9%b408%e6%9c%88-%e4%b8%8a/,False
培訓機師小學堂①⓪— 空間迷向,https://flyfttw.com/%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e5%b0%8f%e5%ad%b8%e5%a0%82%e2%91%a0%e2%93%aa-%e7%a9%ba%e9%96%93%e8%bf%b7%e5%90%91/,False
航空時事新聞雙周報 2023年08月 下,https://flyfttw.com/%e8%88%aa%e7%a9%ba%e6%99%82%e4%ba%8b%e6%96%b0%e8%81%9e%e9%9b%99%e5%91%a8%e5%a0%b1-2023%e5%b9%b408%e6%9c%88-%e4%b8%8b/,False
關於準備報考培訓機師這檔事,https://flyfttw.com/%e9%97%9c%e6%96%bc%e6%ba%96%e5%82%99%e5%a0%b1%e8%80%83%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e9%80%99%e6%aa%94%e4%ba%8b/,False
你真的了解飛行員的工作嗎？,https://flyfttw.com/%e4%bd%a0%e7%9c%9f%e7%9a%84%e4%ba%86%e8%a7%a3%e9%a3%9b%e8%a1%8c%e5%93%a1%e7%9a%84%e5%b7%a5%e4%bd%9c%e5%97%8e%ef%bc%9f/,False
華航培訓機師考試心得Part.1 考試流程與條件簡介,https://flyfttw.com/%e8%8f%af%e8%88%aa%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e8%80%83%e8%a9%a6%e5%bf%83%e5%be%97part1%e8%80%83%e8%a9%a6%e6%b5%81%e7%a8%8b%e8%88%87%e6%a2%9d%e4%bb%b6%e7%b0%a1%e4%bb%8b/,False
華航培訓機師考試心得Part.2 心理衡鑑,https://flyfttw.com/%e8%8f%af%e8%88%aa%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e8%80%83%e8%a9%a6%e5%bf%83%e5%be%97part2%e5%bf%83%e7%90%86%e8%a1%a1%e9%91%91/,False
華航培訓機師考試心得Part.3 筆試,https://flyfttw.com/%e8%8f%af%e8%88%aa%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e8%80%83%e8%a9%a6%e5%bf%83%e5%be%97part3%e7%ad%86%e8%a9%a6/,False
華航培訓機師考試心得Part.4 中英文面試,https://flyfttw.com/%e8%8f%af%e8%88%aa%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e8%80%83%e8%a9%a6%e5%bf%83%e5%be%97part4%e4%b8%ad%e8%8b%b1%e6%96%87%e9%9d%a2%e8%a9%a6/,False
華航培訓機師考試心得Part.5 綜合評量,https://flyfttw.com/%e8%8f%af%e8%88%aa%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e8%80%83%e8%a9%a6%e5%bf%83%e5%be%97part5%e7%b6%9c%e5%90%88%e8%a9%95%e9%87%8f/,False
華航培訓機師考試心得Part.6 考試總結與提醒,https://flyfttw.com/%e8%8f%af%e8%88%aa%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e8%80%83%e8%a9%a6%e5%bf%83%e5%be%97part6%e8%80%83%e8%a9%a6%e7%b8%bd%e7%b5%90%e8%88%87%e6%8f%90%e9%86%92/,False
培訓機師小學堂①①— 機場代碼,https://flyfttw.com/%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e5%b0%8f%e5%ad%b8%e5%a0%82%e2%91%a0%e2%91%a0-%e6%a9%9f%e5%a0%b4%e4%bb%a3%e7%a2%bc/,False
航空時事新聞雙周報 2023年09月 上,https://flyfttw.com/%e8%88%aa%e7%a9%ba%e6%99%82%e4%ba%8b%e6%96%b0%e8%81%9e%e9%9b%99%e5%91%a8%e5%a0%b1-2023%e5%b9%b409%e6%9c%88-%e4%b8%8a/,False
2023年底星宇即將招募，這4點你準備好了嗎？,https://flyfttw.com/2023%e5%b9%b4%e5%ba%95%e6%98%9f%e5%ae%87%e5%8d%b3%e5%b0%87%e6%8b%9b%e5%8b%9f%ef%bc%8c%e9%80%994%e9%bb%9e%e4%bd%a0%e6%ba%96%e5%82%99%e5%a5%bd%e4%ba%86%e5%97%8e%ef%bc%9f/,False
培訓機師考情大變動 💥 星宇培訓機師招募規定有變化啦！,https://flyfttw.com/%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e8%80%83%e6%83%85%e5%a4%a7%e8%ae%8a%e5%8b%95%ef%bc%81%e6%98%9f%e5%ae%87%e6%8b%9b%e5%8b%9f%e8%a6%8f%e5%ae%9a%e6%96%b0%e8%ae%8a%e5%8c%96%ef%bc%81/,False
航空時事新聞雙周報 2023年09月 下,https://flyfttw.com/%e8%88%aa%e7%a9%ba%e6%99%82%e4%ba%8b%e6%96%b0%e8%81%9e%e9%9b%99%e5%91%a8%e5%a0%b1-2023%e5%b9%b409%e6%9c%88-%e4%b8%8b/,False
長榮培訓機師考試心得Part.1 考試流程與條件簡介,https://flyfttw.com/%e9%95%b7%e6%a6%ae%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e8%80%83%e8%a9%a6%e5%bf%83%e5%be%97part1%e8%80%83%e8%a9%a6%e6%b5%81%e7%a8%8b%e8%88%87%e6%a2%9d%e4%bb%b6%e7%b0%a1%e4%bb%8b/,False
長榮培訓機師考試心得Part.2 筆試,https://flyfttw.com/%e9%95%b7%e6%a6%ae%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e8%80%83%e8%a9%a6%e5%bf%83%e5%be%97part2%e7%ad%86%e8%a9%a6/,False
長榮培訓機師考試心得Part.3 航醫中心飛航員潛質測驗,https://flyfttw.com/%e9%95%b7%e6%a6%ae%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e8%80%83%e8%a9%a6%e5%bf%83%e5%be%97part3%e8%88%aa%e9%86%ab%e4%b8%ad%e5%bf%83%e9%a3%9b%e8%88%aa%e5%93%a1%e6%bd%9b%e8%b3%aa%e6%b8%ac%e9%a9%97/,False
長榮培訓機師考試心得Part.4 主管面試,https://flyfttw.com/%e9%95%b7%e6%a6%ae%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e8%80%83%e8%a9%a6%e5%bf%83%e5%be%97part4%e4%b8%bb%e7%ae%a1%e9%9d%a2%e8%a9%a6/,False
長榮培訓機師考試心得Part.5 飛行能力傾向評估,https://flyfttw.com/%e9%95%b7%e6%a6%ae%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e8%80%83%e8%a9%a6%e5%bf%83%e5%be%97part5%e9%a3%9b%e8%a1%8c%e8%83%bd%e5%8a%9b%e5%82%be%e5%90%91%e8%a9%95%e4%bc%b0/,False
培訓機師小學堂①②— 民航法規知「多少」,https://flyfttw.com/%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e5%b0%8f%e5%ad%b8%e5%a0%82%e2%91%a0%e2%91%a1-%e6%b0%91%e8%88%aa%e6%b3%95%e8%a6%8f%e7%9f%a5%e3%80%8c%e5%a4%9a%e5%b0%91%e3%80%8d/,False
航空時事新聞雙周報 2023年10月 上,https://flyfttw.com/%e8%88%aa%e7%a9%ba%e6%99%82%e4%ba%8b%e6%96%b0%e8%81%9e%e9%9b%99%e5%91%a8%e5%a0%b1-2023%e5%b9%b410%e6%9c%88-%e4%b8%8a/,False
培訓機師小學堂①③— 賞機APP推薦,https://flyfttw.com/%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e5%b0%8f%e5%ad%b8%e5%a0%82%e2%91%a0%e2%91%a2-%e8%b3%9e%e6%a9%9fapp%e6%8e%a8%e8%96%a6/,False
長榮培訓機師考試心得Part.6 考試總結與提醒,https://flyfttw.com/%e9%95%b7%e6%a6%ae%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e8%80%83%e8%a9%a6%e5%bf%83%e5%be%97part6%e8%80%83%e8%a9%a6%e7%b8%bd%e7%b5%90%e8%88%87%e6%8f%90%e9%86%92/,False
FTTW教官真心話 Part.3— 開飛機很危險嗎,https://flyfttw.com/fttw%e6%95%99%e5%ae%98%e7%9c%9f%e5%bf%83%e8%a9%b1-part-3-%e9%96%8b%e9%a3%9b%e6%a9%9f%e5%be%88%e5%8d%b1%e9%9a%aa%e5%97%8e/,False
航空時事新聞雙周報 2023年10月 下,https://flyfttw.com/%e8%88%aa%e7%a9%ba%e6%99%82%e4%ba%8b%e6%96%b0%e8%81%9e%e9%9b%99%e5%91%a8%e5%a0%b1-2023%e5%b9%b410%e6%9c%88-%e4%b8%8b/,False
機師考試邏輯題第二彈— 考驗你的空間概念,https://flyfttw.com/%e6%a9%9f%e5%b8%ab%e8%80%83%e8%a9%a6%e9%82%8f%e8%bc%af%e9%a1%8c%e7%ac%ac%e4%ba%8c%e5%bd%88-%e8%80%83%e9%a9%97%e4%bd%a0%e7%9a%84%e7%a9%ba%e9%96%93%e6%a6%82%e5%bf%b5/,False
星宇培訓機師考試心得Part.1 考試流程與條件簡介,https://flyfttw.com/%e6%98%9f%e5%ae%87%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e8%80%83%e8%a9%a6%e5%bf%83%e5%be%97part-1-%e8%80%83%e8%a9%a6%e6%b5%81%e7%a8%8b%e8%88%87%e6%a2%9d%e4%bb%b6%e7%b0%a1%e4%bb%8b/,False
星宇培訓機師考試心得Part.2 筆試,https://flyfttw.com/%e6%98%9f%e5%ae%87%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e8%80%83%e8%a9%a6%e5%bf%83%e5%be%97part2%e7%ad%86%e8%a9%a6/,False
星宇培訓機師考試心得Part.3 初階面試,https://flyfttw.com/%e6%98%9f%e5%ae%87%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e8%80%83%e8%a9%a6%e5%bf%83%e5%be%97part3%e5%88%9d%e9%9a%8e%e9%9d%a2%e8%a9%a6/,False
星宇培訓機師考試心得Part.４ 團體互動面試,https://flyfttw.com/%e6%98%9f%e5%ae%87%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e8%80%83%e8%a9%a6%e5%bf%83%e5%be%97part%ef%bc%94%e5%9c%98%e9%ab%94%e4%ba%92%e5%8b%95%e9%9d%a2%e8%a9%a6/,False
星宇培訓機師考試心得Part.5 飛行員潛質測驗,https://flyfttw.com/%e6%98%9f%e5%ae%87%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e8%80%83%e8%a9%a6%e5%bf%83%e5%be%97part5%e9%a3%9b%e8%a1%8c%e5%93%a1%e6%bd%9b%e8%b3%aa%e6%b8%ac%e9%a9%97/,False
星宇培訓機師考試心得Part.6 個人專業面試,https://flyfttw.com/%e6%98%9f%e5%ae%87%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e8%80%83%e8%a9%a6%e5%bf%83%e5%be%97part6%e5%80%8b%e4%ba%ba%e5%b0%88%e6%a5%ad%e9%9d%a2%e8%a9%a6/,False
航空時事新聞雙周報 2023年11月 上,https://flyfttw.com/%e8%88%aa%e7%a9%ba%e6%99%82%e4%ba%8b%e6%96%b0%e8%81%9e%e9%9b%99%e5%91%a8%e5%a0%b1-2023%e5%b9%b411%e6%9c%88-%e4%b8%8a/,False
培訓機師小學堂①④— 飛機重心,https://flyfttw.com/%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e5%b0%8f%e5%ad%b8%e5%a0%82%e2%91%a0%e2%91%a3-%e9%a3%9b%e6%a9%9f%e9%87%8d%e5%bf%83/,False
航空時事新聞雙周報 2023年11月 下,https://flyfttw.com/%e8%88%aa%e7%a9%ba%e6%99%82%e4%ba%8b%e6%96%b0%e8%81%9e%e9%9b%99%e5%91%a8%e5%a0%b1-2023%e5%b9%b411%e6%9c%88-%e4%b8%8b/,False
機師考試邏輯題第三彈—  測試你的文字推理,https://flyfttw.com/%e6%a9%9f%e5%b8%ab%e8%80%83%e8%a9%a6%e9%82%8f%e8%bc%af%e9%a1%8c%e7%ac%ac%e4%b8%89%e5%bd%88-%e6%b8%ac%e8%a9%a6%e4%bd%a0%e7%9a%84%e6%96%87%e5%ad%97%e6%8e%a8%e7%90%86/,False
培訓機師小學堂①⑤— 遇難求救訊號,https://flyfttw.com/%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e5%b0%8f%e5%ad%b8%e5%a0%82%e2%91%a0%e2%91%a4-%e9%81%87%e9%9b%a3%e6%b1%82%e6%95%91%e8%a8%8a%e8%99%9f/,False
航空時事新聞雙周報 2023年12月 上,https://flyfttw.com/%e8%88%aa%e7%a9%ba%e6%99%82%e4%ba%8b%e6%96%b0%e8%81%9e%e9%9b%99%e5%91%a8%e5%a0%b1-2023%e5%b9%b412%e6%9c%88-%e4%b8%8a/,False
國籍航空企業風格分享Part 1,https://flyfttw.com/%e5%9c%8b%e7%b1%8d%e8%88%aa%e7%a9%ba%e4%bc%81%e6%a5%ad%e9%a2%a8%e6%a0%bc%e5%88%86%e4%ba%abpart-1/,False
國籍航空企業風格分享Part 2,https://flyfttw.com/%e5%9c%8b%e7%b1%8d%e8%88%aa%e7%a9%ba%e4%bc%81%e6%a5%ad%e9%a2%a8%e6%a0%bc%e5%88%86%e4%ba%abpart-2/,False
國籍航空企業風格分享Part 3,https://flyfttw.com/%e5%9c%8b%e7%b1%8d%e8%88%aa%e7%a9%ba%e4%bc%81%e6%a5%ad%e9%a2%a8%e6%a0%bc%e5%88%86%e4%ba%abpart-3/,False
培訓機師小學堂①⑥— 航空電影推薦,https://flyfttw.com/%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e5%b0%8f%e5%ad%b8%e5%a0%82-ep%e2%91%a0%e2%91%a5-%e8%88%aa%e7%a9%ba%e9%9b%bb%e5%bd%b1%e6%8e%a8%e8%96%a6/,False
航空時事新聞雙周報 2023年12月 下,https://flyfttw.com/%e8%88%aa%e7%a9%ba%e6%99%82%e4%ba%8b%e6%96%b0%e8%81%9e%e9%9b%99%e5%91%a8%e5%a0%b1-2023%e5%b9%b412%e6%9c%88-%e4%b8%8b/,False
C03-5 全英外師面試課正式上線！,https://flyfttw.com/c03-5%e5%85%a8%e8%8b%b1%e5%a4%96%e5%b8%ab%e9%9d%a2%e8%a9%a6%e8%aa%b2%e6%ad%a3%e5%bc%8f%e4%b8%8a%e7%b7%9a%ef%bc%81/,False
C02航空基礎五堂課全面線上化！,https://flyfttw.com/c02%e8%88%aa%e7%a9%ba%e5%9f%ba%e7%a4%8e%e4%ba%94%e5%a0%82%e8%aa%b2%e5%85%a8%e9%9d%a2%e7%b7%9a%e4%b8%8a%e5%8c%96%ef%bc%81/,False
迎接2024 課程再升級 考試服務更全面！,https://flyfttw.com/%e8%bf%8e%e6%8e%a52024-%e8%aa%b2%e7%a8%8b%e5%86%8d%e5%8d%87%e7%b4%9a-%e8%80%83%e8%a9%a6%e6%9c%8d%e5%8b%99%e6%9b%b4%e5%85%a8%e9%9d%a2%ef%bc%81/,False
讓你腦袋打結的飛行員邏輯測驗 第四彈 登場,https://flyfttw.com/%e8%ae%93%e4%bd%a0%e8%85%a6%e8%a2%8b%e6%89%93%e7%b5%90%e7%9a%84%e9%a3%9b%e8%a1%8c%e5%93%a1%e9%82%8f%e8%bc%af%e6%b8%ac%e9%a9%97-%e7%ac%ac%e5%9b%9b%e5%bd%88-%e7%99%bb%e5%a0%b4/,False
航空時事新聞雙周報 2024年01月 上,https://flyfttw.com/%e8%88%aa%e7%a9%ba%e6%99%82%e4%ba%8b%e6%96%b0%e8%81%9e%e9%9b%99%e5%91%a8%e5%a0%b1-2024%e5%b9%b41%e6%9c%88-%e4%b8%8a/,False
FTTW教官真心話 Part.4— 機師會被AI給取代嗎？,https://flyfttw.com/fttw%e6%95%99%e5%ae%98%e7%9c%9f%e5%bf%83%e8%a9%b1-part-4-%e6%a9%9f%e5%b8%ab%e6%9c%83%e8%a2%abai%e7%b5%a6%e5%8f%96%e4%bb%a3%e5%97%8e%ef%bc%9f/,False
航空時事新聞雙周報 2024年01月 下,https://flyfttw.com/%e8%88%aa%e7%a9%ba%e6%99%82%e4%ba%8b%e6%96%b0%e8%81%9e%e9%9b%99%e5%91%a8%e5%a0%b1-2024%e5%b9%b41%e6%9c%88-%e4%b8%8b/,False
培訓機師小學堂①⑦— 雲端上的美食,https://flyfttw.com/%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e5%b0%8f%e5%ad%b8%e5%a0%82%e2%91%a0%e2%91%a6-%e9%9b%b2%e7%ab%af%e4%b8%8a%e7%9a%84%e7%be%8e%e9%a3%9f-2/,False
FTTW教官真心話 Part.5— 機師退休後還能做什麼？,https://flyfttw.com/fttw%e6%95%99%e5%ae%98%e7%9c%9f%e5%bf%83%e8%a9%b1-part-5-%e6%a9%9f%e5%b8%ab%e9%80%80%e4%bc%91%e5%be%8c%e9%82%84%e8%83%bd%e5%81%9a%e4%bb%80%e9%ba%bc%ef%bc%9f/,False
培訓機師小學堂①⑧— 機師過年怎麼休,https://flyfttw.com/%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e5%b0%8f%e5%ad%b8%e5%a0%82%e2%91%a0%e2%91%a7-%e6%a9%9f%e5%b8%ab%e9%81%8e%e5%b9%b4%e6%80%8e%e9%ba%bc%e4%bc%91/,False
航空時事新聞雙周報 2024年02月 上,https://flyfttw.com/%e8%88%aa%e7%a9%ba%e6%99%82%e4%ba%8b%e6%96%b0%e8%81%9e%e9%9b%99%e5%91%a8%e5%a0%b1-2024%e5%b9%b402%e6%9c%88-%e4%b8%8a/,False
飛行員筆試隱藏關卡— 通識測驗 第五彈 登場,https://flyfttw.com/%e9%a3%9b%e8%a1%8c%e5%93%a1%e7%ad%86%e8%a9%a6%e9%9a%b1%e8%97%8f%e9%97%9c%e5%8d%a1-%e9%80%9a%e8%ad%98%e6%b8%ac%e9%a9%97-%e7%ac%ac%e4%ba%94%e5%bd%88-%e7%99%bb%e5%a0%b4/,False
航空時事新聞雙周報 2024年02月 下,https://flyfttw.com/%e8%88%aa%e7%a9%ba%e6%99%82%e4%ba%8b%e6%96%b0%e8%81%9e%e9%9b%99%e5%91%a8%e5%a0%b1-2024%e5%b9%b402%e6%9c%88%e4%b8%8b/,False
培訓機師小學堂①⑨— 台灣民航機師上班需要簽證嗎？,https://flyfttw.com/%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e5%b0%8f%e5%ad%b8%e5%a0%82%e2%91%a0%e2%91%a8-%e5%8f%b0%e7%81%a3%e6%b0%91%e8%88%aa%e6%a9%9f%e5%b8%ab%e4%b8%8a%e7%8f%ad%e9%9c%80%e8%a6%81%e7%b0%bd%e8%ad%89/,False
✉️❗致 想成為飛行員的你 ❗✉️ ,https://flyfttw.com/%e8%87%b4-%e6%83%b3%e6%88%90%e7%82%ba%e9%a3%9b%e8%a1%8c%e5%93%a1%e7%9a%84%e4%bd%a0/,False
航空時事新聞雙周報 2024年03月,https://flyfttw.com/%e8%88%aa%e7%a9%ba%e6%99%82%e4%ba%8b%e6%96%b0%e8%81%9e%e9%9b%99%e5%91%a8%e5%a0%b1-2024%e5%b9%b403%e6%9c%88-%e4%b8%8a/,False
培訓機師小學堂②⓪— 名人也會開飛機（政治人物篇）,https://flyfttw.com/%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e5%b0%8f%e5%ad%b8%e5%a0%82%e2%91%a1%e2%93%aa-%e5%90%8d%e4%ba%ba%e4%b9%9f%e6%9c%83%e9%96%8b%e9%a3%9b%e6%a9%9f%ef%bc%88%e6%94%bf%e6%b2%bb%e4%ba%ba%e7%89%a9/,False
2024虎航培訓機師懶人包,https://flyfttw.com/2024%e6%9c%80%e6%96%b0%e8%99%8e%e8%88%aa%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e6%94%bb%e7%95%a5%e6%87%b6%e4%ba%ba%e5%8c%85/,False
【👨‍✈️2023培訓機師考試常見問題】Part➊ – 我能報考嗎？,https://flyfttw.com/%e3%80%90%f0%9f%91%a8%e2%9c%88%ef%b8%8f2023%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e8%80%83%e8%a9%a6%e5%b8%b8%e8%a6%8b%e5%95%8f%e9%a1%8c%e3%80%91part%e2%9e%8a-%e6%88%91%e8%83%bd%e5%a0%b1/,False
【👨‍✈️2023培訓機師考試常見問題】Part 2 – 報考需要注意什麼？,https://flyfttw.com/qapart-2/,False
畢業季考機師限期優惠！第一份工作就是開飛機！,https://flyfttw.com/2024%e7%95%a2%e6%a5%ad%e5%ad%a3%e5%a4%a7%e5%ad%b8%e7%94%9f%e5%84%aa%e6%83%a0/,False
航空時事新聞雙周報 2024年4月 上,https://flyfttw.com/%e8%88%aa%e7%a9%ba%e6%99%82%e4%ba%8b%e6%96%b0%e8%81%9e%e9%9b%99%e5%91%a8%e5%a0%b1-2024%e5%b9%b44%e6%9c%88%e4%b8%8a/,False
NEWS! 中華航空 培訓機師招募說明會 高雄場,https://flyfttw.com/%e4%b8%ad%e8%8f%af%e8%88%aa%e7%a9%ba%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e6%8b%9b%e5%8b%9f%e8%aa%aa%e6%98%8e%e6%9c%83%e9%ab%98%e9%9b%84%e5%a0%b4/,False
✈️第41屆_培訓機師分享茶會開跑✈️,https://flyfttw.com/%e7%ac%ac41%e5%b1%86%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e5%88%86%e4%ba%ab%e8%8c%b6%e6%9c%83%e9%96%8b%e8%b7%91/,False
| 世界上最美好的辦公室 – 飛機駕駛艙 |,https://flyfttw.com/%e4%b8%96%e7%95%8c%e4%b8%8a%e6%9c%80%e7%be%8e%e5%a5%bd%e7%9a%84%e8%be%a6%e5%85%ac%e5%ae%a4%e9%a3%9b%e6%a9%9f%e9%a7%95%e9%a7%9b%e8%89%99/,False
航空時事新聞雙周報 2024年4月 下,https://flyfttw.com/%e8%88%aa%e7%a9%ba%e6%99%82%e4%ba%8b%e6%96%b0%e8%81%9e%e9%9b%99%e5%91%a8%e5%a0%b12024%e5%b9%b44%e6%9c%88%e4%b8%8b/,False
航空時事新聞雙周報 2024年5月 上,https://flyfttw.com/%e8%88%aa%e7%a9%ba%e6%99%82%e4%ba%8b%e6%96%b0%e8%81%9e%e9%9b%99%e5%91%a8%e5%a0%b1-2024%e5%b9%b45%e6%9c%88-%e4%b8%8a/,False
2024星宇培訓機師懶人包,https://flyfttw.com/2024%e6%98%9f%e5%ae%87%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e6%87%b6%e4%ba%ba%e5%8c%85/,False
2024華航培訓機師懶人包,https://flyfttw.com/2024%e8%8f%af%e8%88%aa%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e6%87%b6%e4%ba%ba%e5%8c%85/,False
航空時事新聞雙周報 2024年5月 中,https://flyfttw.com/%e8%88%aa%e7%a9%ba%e6%99%82%e4%ba%8b%e6%96%b0%e8%81%9e%e9%9b%99%e5%91%a8%e5%a0%b1-2024%e5%b9%b45%e6%9c%88-%e4%b8%8b/,False
【2024 培訓機師 考試必知：成為飛行員的第一步】,https://flyfttw.com/%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e8%80%83%e5%8f%96%e8%aa%aa%e6%98%8e%e6%9c%836%e6%9c%88%e5%a0%b4%e6%ac%a1/,False
2024長榮培訓機師懶人包,https://flyfttw.com/2024%e9%95%b7%e6%a6%ae%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e6%87%b6%e4%ba%ba%e5%8c%85/,False
一分鐘了解培訓機師考試,https://flyfttw.com/%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e8%80%83%e5%8f%96%e6%87%b6%e4%ba%ba%e5%8c%85/,False
培訓機師小學堂 EP②①— 鳥擊,https://flyfttw.com/%e5%9f%b9%e8%a8%93%e6%a9%9f%e5%b8%ab%e5%b0%8f%e5%ad%b8%e5%a0%82ep21%e9%b3%a5%e6%93%8a/,False
航空時事新聞雙周報 2024年5月 下,https://flyfttw.com/%e8%88%aa%e7%a9%ba%e6%99%82%e4%ba%8b%e6%96%b0%e8%81%9e%e9%9b%99%e5%91%a8%e5%a0%b1-2024%e5%b9%b45%e6%9c%88-%e4%b8%8b-2/,False
